Time,Right_Hip,Left_Hip,U
3988,28.9401,-20.4566,29.9256
3994,28.9401,-20.4566,29.9103
4000,28.9401,-20.4566,29.8936
4005,28.9401,-20.4566,29.8785
4011,28.9401,-20.4566,29.8592
4017,8.29493,0,29.8384
4023,8.29493,-20.4566,29.8162
4029,28.9401,-20.4566,29.7926
4035,28.9401,-20.4566,29.7676
4041,28.9401,-20.4566,29.7412
4046,28.9401,-20.4566,29.7181
4052,28.9401,-20.4566,29.6891
4058,28.9401,-20.4566,29.6587
4064,28.9401,-20.4566,29.6269
4070,28.9401,-20.4566,29.5937
4075,28.9401,-20.4566,29.5651
4081,28.9401,-20.274,29.5294
4087,28.7558,-20.274,29.4923
4093,28.7558,-20.274,29.4539
4099,28.7558,-20.274,29.4141
4105,28.7558,-20.274,29.3729
4111,28.7558,-20.274,29.3304
4117,28.7558,-20.274,29.2866
4122,28.7558,-20.274,29.249
4128,28.7558,-20.274,29.2027
4134,28.7558,-20.274,29.1551
4140,28.7558,-20.274,29.1062
4145,28.7558,-20.274,29.0644
4151,28.7558,-20.274,29.0131
4157,28.7558,-20.274,28.9604
4163,28.7558,-20.274,28.9065
4168,28.7558,-20.274,28.8606
4174,28.7558,-20.0913,28.8043
4180,28.5714,-20.0913,28.7468
4185,28.5714,-20.274,28.6979
4191,28.7558,-20.274,28.6381
4197,28.7558,-20.0913,28.577
4203,28.5714,-20.0913,28.5147
4209,28.5714,-20.0913,28.4511
4214,28.5714,-20.0913,28.3973
4220,28.5714,-19.9087,28.3315
4226,28.3871,-19.9087,28.2645
4232,28.3871,-19.9087,28.1964
4238,28.3871,-19.9087,28.127
4244,28.3871,-19.9087,28.0565
4250,28.3871,-19.9087,27.9849
4255,28.3871,-19.9087,27.9243
4261,28.3871,-19.9087,27.8505
4267,28.3871,-19.9087,27.7756
4272,28.3871,-19.9087,27.7123
4278,28.3871,-19.9087,27.6354
4284,28.3871,-19.9087,27.5574
4290,28.3871,-19.9087,27.4782
